RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
136	1	640	153
219	2	677	120
319	3	649	161
436	4	980	246
570	5	900	257
770	6	637	191
1137	7	885	326
1470	8	914	393
1803	9	862	396
2037	10	569	428
2437	11	515	411
2770	12	424	465
2953	13	436	200
3120	14	387	120
3320	15	43	114
3453	16	131	102
3553	17	210	106
3903	18	499	496
4253	19	628	492
4469	20	902	382
4603	21	836	394
4803	22	863	391
5003	23	906	390
5503	24	850	322
5670	25	900	334
5970	26	891	389
6187	27	557	421
6786	28	529	451
7003	29	651	502
7287	30	513	524
7487	31	363	424
7770	32	509	407
8187	33	561	414
8537	34	587	467
8736	35	611	443
8970	36	583	414
9220	37	450	420
9620	38	596	411
10003	39	438	414
10420	40	915	395
10920	41	913	445
11270	42	540	499
11503	43	624	485
11770	44	737	501
12153	45	481	478
12370	46	331	393
12753	47	119	364
12920	48	32	302
13119	49	101	99
13486	50	135	162
13771	51	199	172
13971	52	193	182
14137	53	151	190
14454	54	208	178
14754	55	230	174
15054	56	272	176
15437	57	218	173
15637	58	156	175
16020	59	273	190
16254	60	186	169
16404	61	154	163
16620	62	249	165
16937	63	278	169
17037	64	190	161
17204	65	175	127
17354	66	150	116
17587	67	178	107
17871	68	151	134
18087	69	284	112
18537	70	207	123
18704	71	748	461
18937	72	950	478
19071	73	861	479
19321	74	776	493
19554	75	784	331
19804	76	714	173
19954	77	682	141
20221	78	689	199
Duration	20270
